year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise
2015,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2015,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2015,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2015,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2015,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2015,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2015,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2015,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2015,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2015,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2015,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2015,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
2015,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2015,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2016,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2016,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2016,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2016,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2016,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2016,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2016,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2016,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2016,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2016,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
2016,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2016,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2016,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2016,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2016,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2016,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2016,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2016,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2016,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2016,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2016,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2016,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
2016,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2016,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2017,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2017,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2017,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2017,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2017,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2017,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2017,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2017,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2017,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2017,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
2017,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2017,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2017,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,428.3,462.56
2017,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,385.47,385.47
2017,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,1079.32
2017,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,1464.79
2017,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,693.85
2017,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,299.81,308.38
2017,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,364.06,231.28
2017,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,231.28
2017,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,462.56
2017,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,321.23,848.03
2017,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,342.64,925.13
2017,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil digestif,séjours,513.96,616.75
2011,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,598.3,646.16
2011,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,538.47,538.47
2011,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1507.72
2011,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,2046.19
2011,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,969.25
2011,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,430.78
2011,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,508.56,323.08
2011,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,323.08
2011,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,646.16
2011,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,1184.63
2011,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1292.33
2011,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,717.96,861.55
2011,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,598.3,646.16
2011,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,538.47,538.47
2011,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1507.72
2011,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,2046.19
2011,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,969.25
2011,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,430.78
2011,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,508.56,323.08
2011,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,323.08
2011,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,646.16
2011,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,1184.63
2011,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1292.33
2011,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,717.96,861.55
2012,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,598.3,646.16
2012,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,538.47,538.47
2012,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1507.72
2012,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,2046.19
2012,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,969.25
2012,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,430.78
2012,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,508.56,323.08
2012,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,323.08
2012,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,646.16
2012,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,1184.63
2012,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1292.33
2012,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,717.96,861.55
2012,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,598.3,646.16
2012,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,538.47,538.47
2012,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1507.72
2012,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,2046.19
2012,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,969.25
2012,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,418.81,430.78
2012,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,508.56,323.08
2012,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,323.08
2012,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,646.16
2012,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,448.73,1184.63
2012,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,478.64,1292.33
2012,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,717.96,861.55
2013,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,601.43,649.55
2013,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,541.29,541.29
2013,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,1515.61
2013,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,2056.9
2013,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,421.0,974.32
2013,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,421.0,433.03
2013,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,511.22,324.77
2013,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,324.77
2013,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,649.55
2013,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,1190.84
2013,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,1299.09
2013,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,721.72,866.06
2013,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,601.43,649.55
2013,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,541.29,541.29
2013,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,1515.61
2013,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,2056.9
2013,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,421.0,974.32
2013,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,421.0,433.03
2013,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,511.22,324.77
2013,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,324.77
2013,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,649.55
2013,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,451.07,1190.84
2013,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,481.15,1299.09
2013,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,721.72,866.06
2014,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,604.57,652.93
2014,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,544.11,544.11
2014,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,1523.51
2014,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,2067.62
2014,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,423.2,979.4
2014,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,423.2,435.29
2014,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,513.88,326.47
2014,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,326.47
2014,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,652.93
2014,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,1197.04
2014,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,1305.87
2014,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,725.48,870.58
2014,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,604.57,652.93
2014,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,544.11,544.11
2014,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,1523.51
2014,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,2067.62
2014,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,423.2,979.4
2014,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,423.2,435.29
2014,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,513.88,326.47
2014,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,326.47
2014,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,652.93
2014,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,453.43,1197.04
2014,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,483.65,1305.87
2014,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,725.48,870.58
2015,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2015,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2015,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2015,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2015,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2015,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2015,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2015,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2015,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2015,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2015,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2015,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2015,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2015,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2015,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2015,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2015,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2015,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2015,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2015,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2015,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2015,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2015,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2015,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2016,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2016,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2016,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2016,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2016,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2016,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2016,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2016,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2016,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2016,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2016,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2016,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2016,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2016,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2016,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2016,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2016,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2016,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2016,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2016,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2016,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2016,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2016,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2016,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2017,1,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2017,2,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2017,3,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2017,4,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2017,5,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2017,6,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2017,7,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2017,8,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2017,9,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2017,10,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2017,11,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2017,12,PLF,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2017,1,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,607.7,656.32
2017,2,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,546.93,546.93
2017,3,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1531.4
2017,4,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,2078.33
2017,5,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,984.47
2017,6,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,425.39,437.54
2017,7,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,516.54,328.16
2017,8,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,328.16
2017,9,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,656.32
2017,10,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,455.77,1203.25
2017,11,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,486.16,1312.63
2017,12,CFX,Causes d'hospitalisation,Pathologies de l'appareil génito-urinaire,séjours,729.24,875.09
2011,1,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,580.55,626.99
2011,2,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,522.5,522.5
2011,3,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1462.99
2011,4,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1985.48
2011,5,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,940.49
2011,6,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,418.0
2011,7,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,493.47,313.5
2011,8,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,313.5
2011,9,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,626.99
2011,10,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1149.49
2011,11,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1253.99
2011,12,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,696.66,835.99
2011,1,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,580.55,626.99
2011,2,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,522.5,522.5
2011,3,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1462.99
2011,4,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1985.48
2011,5,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,940.49
2011,6,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,418.0
2011,7,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,493.47,313.5
2011,8,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,313.5
2011,9,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,626.99
2011,10,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1149.49
2011,11,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1253.99
2011,12,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,696.66,835.99
2012,1,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,580.55,626.99
2012,2,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,522.5,522.5
2012,3,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1462.99
2012,4,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1985.48
2012,5,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,940.49
2012,6,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,406.38,418.0
2012,7,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,493.47,313.5
2012,8,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,313.5
2012,9,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,626.99
2012,10,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,435.41,1149.49
2012,11,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,464.44,1253.99
2012,12,PLF,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,696.66,835.99
2012,1,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,580.55,626.99
2012,2,CFX,Causes d'hospitalisation,Pathologies endocriniennes / métaboliques / nutrition,séjours,522.5,522.5
